FacilityID,FIPS_1,POPULATION_2020
11788SPLLM475WI,36103135209,3151
12015TLNTCSCHOH,36039080900,3916
91303CTLNP71DEE,06037134520,5601
70726STRLN30113,22063040503,3990
90280HGHSB11010,06037536201,3583
12801MSLCT9PRUY,36113070100,2785
75602DNCRP1DANA,48203020604,3927
89030CPTLC3645L,32003003626,4267
96720SHPMN20BAY,15001020600,5631
53051CTTNCW139N,55133200500,6069
01752SPRRP61BRI,25017321302,3656
80517RCKRB2050B,08069002801,3161
28144PRGRS5755N,37159051903,3390
80480PRXRN2451J,08057955600,1379
42066GNRLTONEGE,21083020700,4969
46808FRTWY344CN,18003010601,4269
43545CMPBLEASTM,39069000400,3410
92399SRNSN32032,06071008705,4669
76302HWMTR3101H,48485011500,2380
44036DFFNM316WA,39093070400,4466
91745DSTNC14525,06037980035,623
28052WXDNCNORTH,37071031500,3459
48314VSTNC66518,26099230502,200
30180MCNLSOLDBA,13097080407,6207
28103CDDYFHIGHW,37179020800,5072
50301KMNNDBOX70,19153005200,3207
98168FRWST4522S,53033027200,2931
43537FRDMT920IL,39095007104,1488
36461GRGPCHIGHW,01099075800,1085
03581JMSRVCASCA,33007950900,3053
03570JMSRV650MA,33007950600,4135
02138NKCRP733CN,25017354601,1646
27028NGRSL501SA,37059080600,4527
01915KSRSY126SH,25009217101,4797
01960KSRSY1TECH,25009210402,4133
06489LGHTM270SP,09003430604,3039
54467PCHST291AP,55097960701,5502
17340HDC00100CR,42001031300,4803
91324MCRMT19791,06037113424,3613
54208BLGSC581CT,55009020600,5632
75228NTDST12010,48113012601,5783
73118GVRNR4841N,40109105101,2347
40033TGKYL633EM,21155970700,5809
01803WKFLDWHEEL,25017332402,2142
54302VLLYP536EL,55009001100,2113
03102WKFLD888DU,33011000204,5684
03077WKFLD91CHE,33015055001,6263
12533PNTGNHUDSN,36027050203,5212
95776CNCBR1318C,06113010800,3824
91731SPRTC4466N,06037432300,3873
02453GGRGT537SS,25017368400,8606
92345TPCNC8981S,06071010034,4861
01453SPCTR50FRA,25027709204,4078
28052WXDNC1601S,37071032802,3721
84006KNNCT8200S,49035113105,7886
92803RCKWL3370M,06059011714,1016
92626TRDSN335EB,06059062610,11867
60188TRNST475NG,17043841208,5048
89102SRVCR800FE,32003002851,6359
77469CPRND126CO,48157674900,5229
13141SLSBR7209R,36023970201,2434
73801TRRNT1000T,40153953400,3426
24153THDLC27MIL,51775010300,4378
37327SYMRT31SEQ,47153060103,4484
90744TSCRF150PI,06037980031,1748
68503SNRTC162N2,31109000400,4991
29730SKNCX6HUEY,45091060901,6338
18014MCHLM723BE,42095016500,5013
45845TLNGT100EN,39149971600,5072
70664PRXRN4451H,22019003400,5399
37207QBCRW2947B,47037012701,5963
47808MBRDR630NO,18167000300,2105
61012CPRNM200BU,17007010601,3847
29812BRNWLJACKS,45011970300,3529
60411FRDMT1000E,17031829700,3344
06704TRLVM984WA,09009352300,3106
27520MLSNCHWY70,37101041001,11160
01083WRRNPBRIDG,25027761100,4975
29536WXCRPSTATE,45033970302,2373
44667WLLBR169SM,39169001200,1283
30050MRCNC273CE,13063040308,4654
19720WLMNGCENTE,10003016200,3051
88210STRSR1300W,35015001002,3338
38106BLYPR184GI,47157011700,1280
30217FRNKL266MA,13149970100,4451
89015SRVCR8354T,32003005112,3048
16033BSFCR1424M,42019911700,4901
73762TMTRL15EOK,40073958400,2771
44705THKRL442LU,39151712400,6514
06070NSGNB640HO,09003466101,5675
91761THRML265EC,06071001803,3240
74115QLTYP2665N,40143011300,2735
95134MXMNT3725N,06085505014,6446
00603SYMMTLAMNT,,
75142PRKNDHWY17,48113016903,6851
30720CSTMC204WE,13313001200,7643
29304BVRGR700BU,45083021805,2751
01501WLFCC7BSTX,25027736300,2489
64120SNCHM6989N,29095015500,1328
27263HBBLL4301C,37151031504,5368
29445SNCHM156BU,45015020602,7949
29654BVRGR563CO,45001950100,3094
15650FNSTLRT30R,42129807300,4691
44004PCKNS4212A,39007000701,3036
47620QLNNT3LDHW,18129040600,3287
47201RVNNR601SO,18005010800,4147
70143SNVYNBELLE,22075050300,4736
87002XXVNT1945H,35061971000,4923
76127SNVYN151CH,48439100602,4754
92126NMPSX9395C,06073008350,6228
32901SYMTR1615W,12009064702,1708
53714RYSTR902DE,55025002700,3427
90744LTRMR961LA,06037980031,1748
84104PNRRF1520P,49035114500,7487
28631MRCNP407TH,37035010102,4318
28273STHRN12933,37119005930,2702
11691BYSWT1425B,36081100801,2496
16121GBRLT15REM,42085033400,2300
31206RMSTR4520B,13021013900,2152
77049VRCQL10303,48201252202,7192
55428PRLBT92247,27053026807,5977
26205CLMBW111CA,54067950400,4611
54221JNCTN2267H,55097960200,4758
55379SHKPV511SV,27139080304,7231
11733NRTHV19TER,36103158011,4705
49201TCMNF4111C,26075005501,2601
85043PNRMT230S4,04013112512,566
15120DMSCS1001E,42003484300,3122
85621CPPRF765NT,04023966401,3230
80504PRCSN74WEL,08123002016,3864
46131RVNNR1001N,18081610802,7591
46710LTRXX2PRGR,18113972500,6567
53916KRFTN419SO,55027961000,4590
01570MCDHSROBER,25027755202,3963
48116KLSYH7300W,26093744600,2374
91504STNLY32EMP,06037310501,3788
48183FRDMT20900,26163982101,7
32809BKRMN7460C,12095016902,5845
44691TKFRS369LN,39169000800,7209
44105GRCCM3736E,39035114501,923
36732BRDNNLOCKD,01091973400,4162
81152CLRDG04MIL,08023972700,1745
60160NVSTR10400,17031811301,4802
52339TMMTPHWY30,19171290500,3851
61356SCHLG121WR,17011964900,2635
89106NVDRD601WB,32003000301,2996
72206PRSPC8900F,05119004007,2454
95383SNJQN475ST,06099003700,4996
74145SSCRT5311S,40143009019,3808
21162MRCNS10300,24005411302,4675
95367DYTNS53CLA,06099000304,5126
17981DYTNS55NPI,42107001300,2974
25537PRKSC7850O,54011010701,3127
89109NVDRD4301W,32003002962,2544
34666SNGLP11100,12103024505,6974
48045SRFRC287RA,26099982100,2
63366PPGND831LN,29183311802,6220
98660GLCRN2327W,53011041005,2732
49424KNWND1145E,26139022206,4792
33035CNTND1820S,12086011410,4677
17404JBKRC320NO,42133021500,3910
49660MRTNT1806T,26101000700,4006
04694GRGPCMILLA,23029955400,1318
30721BLNTD950RI,13313001200,7643
29405CMMNS45LEE,45019003900,2973
35630MNRCH835RI,01077010902,3814
49093TNPWR1100W,26149040300,2933
03103PLYVC253AB,33011002600,5862
01887NVNNC27LWE,25017331102,7073
16201RMSTRRD1ST,42005950200,2070
48446KMXLP1194R,26087333500,5646
48098KMXLP5WLNG,26125196900,3765
46526JHNSN1302E,18039000302,6365
02760CRTVM417JO,25005630202,5336
29304SPRTN1290N,45083021904,4489
36304TWTCH4031R,01069041500,4184
46377PRDGN23326,18089043405,5449
97302GRMNT2345T,41047001000,4425
48209LLDSG1200Z,26163984100,4
26519LBRGHRTE26,54077964000,4045
49512NTRFC53CRP,26081012203,5285
77541SHNTS565HW,48039664200,2222
94558BRGNG938KA,06055200900,67
53158PRMCL72118,55059002605,5916
01236FXRVR295PA,25003925101,1674
45005BFNDR835NM,39165032501,3411
83303MLGMTPOBOX,16083000600,3274
95193BMXXX56CTT,06085512058,6070
51566JHNSN315FE,19137960100,1953
32703FSKRS3WRAN,12095017901,4403
46320LVRBR1200C,18089020300,6414
37040NRTHM480AR,47125101904,6833
85226LMDCH771WF,04013980400,14
77385HLLBR16548,48339692102,4212
68776BFPRD36016,31043010300,4508
84404FRSNS475W1,49057200400,1829
37312TNCRP3990O,47011010300,3577
77029HRTHT8226K,48201212500,3792
44102RBWCR7000D,39035102700,4074
45701TSTRM10KEN,39009973200,4581
07474PSSCR45DEM,34031246300,4547
76031TCHNC3327P,48251130302,5595
00603MCRNTRD11K,,
14873LTRLF2000T,36117021200,4533
46526SPRMC16500,18039000302,6365
46526MSTRF16710,18039000301,4500
55442HTCHN5905T,27053026508,4930
98335GLCRN2214T,53053072407,5049
70776CBSPC4200G,22047953200,7491
90810CRSNT2365E,06037980002,9
46151NDNPL4040B,18109510703,3893
91030MLCMC306PA,06037480703,3410
11558FBRRTMCCAR,36059416201,4026
01752RLNDM6HAYE,25017321400,4239
23460SNVLROCEAN,51810045000,1362
75041CMCNN2406E,48113018501,3985
98532GLCRN1419B,53041971000,3208
77507GDYRB13441,48201343700,3860
67202STFFN700EC,20173004301,4041
99216MNCNT1482E,53063012902,7427
22657SHNNDROUTE,51171040102,6395
94566PPLDB655SU,06001450607,6054
35983KTHLS45IND,01019955802,3087
51537JCBSC251S1,19165960400,2409
37659GNCRPOLDHW,47179061903,3616
92704MCRSM2830S,06059074106,6330
90040LSNGL297SU,06037532303,4364
66044LWRNC1250N,20045001500,2383
60525STRKY9600W,17031819500,3664
13165FRZRN1291W,36099950600,3695
67030GRDNV6001N,20173010500,4586
03253NKWRL189WA,33001965300,3680
19706CRDXCWRANG,10003016404,3334
46217RYLSP2041W,18097380103,9056
38804SPRTC735AN,28081950301,4694
60507HNRYP401SO,17089854700,2345
77041NTDPL11327,48201540101,6790
31324HBRTCUSHIG,13029920305,4928
37091PLNTC851GA,47117955200,6713
29108SBSSB71IND,45071950700,3893
33166CHRML4701N,12086009102,3842
62839HLLLC111VI,17025972100,5155
71021TRNC0ONEIN,22119031200,2387
61738DPNTLRT24E,17203030700,4532
78728CLSTC4616W,48453042000,2436
53115BRPSN329HA,55127000801,1810
94303SPCSY13413,06085510801,5999
29461SFXBT255HW,45015020601,4792
91010PCFCS1800H,06037430101,5011
48844LPHTC251MA,26093725101,4827
60160FRSTL131WA,17031811302,3565
29223CRBDL777CL,45079011414,5751
76104JRTXN24EDA,48439123600,3558
31601BYLNR601WI,13185011402,2470
97222HRDRM2323S,41005020800,4355
29630HNYWLHWY93,45077011103,1223
89506TYCVL9025M,32031002610,5753
33626GNSSL1421M,12057011528,6068
50401DVDMN16001,19033951400,3900
01606MCRNT324CL,25027732001,3439
01453QBCRW27NAS,25027709501,2134
51201MNTNR1701S,19141490300,5194
92408DNLRD1390S,06071007202,3027
27102VRCPR1140W,37067003107,4346
01432XNTCS115JA,25027761402,2666
15520RXCLS296AC,42111020602,3098
37304PRCBR55IND,47065010202,4674
37134CYPRSLONGS,47085130500,2965
46544JNCPR920SL,18141010100,2848
01832MNCXX140HI,25009260700,4882
60002NWYSP905AN,17097860812,3816
35976WRRND242WR,01095030702,3993
38879TCMSHHWY45,28081951101,2514
42135FRNKL322BW,21213970300,5042
30721PLSTR207BR,13313001200,7643
95828RFCMN854TH,06067009201,6781
705604DCRR4911S,22045031301,3743
27932LBMRL14MID,37041930102,2195
97401WYRHS92574,41039000300,2807
44141PRMRS9921B,39035135106,1600
32608MRDVC3545S,12001001519,2623
43518PLSTC61WIN,39171950200,3868
48867WSSGR151ND,26155030300,5744
77651SPSYN1615M,48245010800,5227
01581MRSHMNEAME,25027761200,6589
97218SRFRC681NE,41051007300,1781
38401SWRCN27RUT,47119010801,3481
01440GRLCK164FR,25027707300,4056
27703PSCRP6ELLI,37063001001,3879
06410GSTCH1855P,09009343200,6022
30093SCNTF4311C,13135050439,3228
26369CLRKSRTE19,54033030801,2112
01151SRFCS73AWR,25013800202,1435
27804DMNNT431AI,37127010604,3830
19153CHMSN7825H,42101980901,44
94544RCCMN3677H,06001438203,4200
46544SPXCR52SBY,18141010300,5799
23222DGLSC4400V,51087201001,6162
61350MBLSC601DA,17099962200,4880
75050BSNCX132AV,48439113003,2204
53404SRGTK3037M,55101001201,3689
49660FBLTN330WA,26101000900,2214
27870CHMPNNORTH,37083930200,5164
38925GRGPCHWY51,28043950102,3895
01821MBLSL4SUBU,25017316300,8441
66743TCSPC621WS,20037956800,3304
71801NTHNYWESTA,05057480500,4157
24506DBLDN3726C,51680001400,7403
91745LPRNF490FS,06031000407,6893
30318PVMRK1855P,13121008905,5536
45661NTDST3930U,39131952200,5324
93706DNSHC755FS,06019000300,3755
91745LNSCD711SS,06037980035,623
53154CMTRN7655S,55079160102,2595
23224RCHMN7THAN,51760061002,4063
39423HDNDSHWY98,28111950200,3371
55792BRNCRPOBOX,27137013200,3989
92656SSRNX27412,06059062639,7917
30286KDLLM889RA,13293010500,5404
95112BMXXX2020S,06085503122,4108
81052RNCHM700EA,08099000200,2448
07105DLTMR26BLA,34013007501,4200
43420STYLC600HA,39143960800,3397
97203BYDST9125N,41051004104,3080
35981GLBRTSTATE,01049960101,1847
74362NTRPLHUNTS,40097040400,5351
39213PRCSS4639M,28049010203,2454
85338MSMTF3829S,04013061024,2391
49036BRZNG94CON,26023951400,4689
00701DPNTPHIGHW,,
43812STNCN500N4,39031961300,3866
46115JFFRS212SM,18139974200,3487
60174NTDLB32037,17089852002,6722
61858VRMLN6MILE,17183010300,4459
61607DDWRD7800S,17143004901,3436
37416HRPRW7463B,47065011449,2381
48066WLVRN29456,26099255300,3922
44288HRBSNEASTC,39133600603,3450
49036CLMXS460JA,26023951600,3717
68037SHGRVJUNCT,31025965700,5557
97051RMSTR1645R,41009970700,4204
97208TRMBL11910,41051004300,1176
85019TRRNC4115W,04013109200,4338
39305TLSRF2322V,28075010502,3158
90058GSSRL2618F,06037980016,222
90220TCHMR18420,06037543305,3251
77041QSTCH12255,48201540102,5296
35404MPRCKENDOF,01125010500,2198
00706BXTRFCARR3,,
18951TLSRF60PAC,42017106500,7438
45005TLSRF675OX,39165030200,1278
30228TLSRF100GE,13151070503,6384
42087WSTVCHIGHW,21007950300,2333
75638TLSRF1100G,48343950300,2540
73401TLSRF2300P,40019892802,2272
90262MRCMN2520I,06037540501,6411
29006NNSWT645RU,45063021402,3835
19014LLYSR121NC,42045406402,1412
44203RTRDR1055W,39153510200,3992
77507HSHDT12700,48201343700,3860
29307GLTXN25STA,45083022411,4012
43812XCLLF806S2,39031961400,3044
50447KFRBL305EA,19081270400,1981
07828L3CMM45CLA,34027046110,5673
15697PWRXNHILLI,42129804901,2682
29115RPRCRRTE33,45075010700,2742
75980MDRLLHWY69,48005001200,2594
44092TLNTC26651,39085201000,5068
74107ZRKMH5101W,40143006600,2694
44077NPRCX7605D,39085205100,7439
35064PLYMR7001V,01073013400,4420
63386SXPWR8501N,29183310100,2064
63028RSHSL100BI,29099701404,6303
00785SPRTRKM142,,
71049LSNPCHWY5N,22031950200,3755
04103BRNHM1BEAN,23005002300,3609
40324JHNSN824LE,21209040209,2597
65453CBNDSCOMME,29055450302,4326
18914QRMPH50EAS,42017101900,4253
46526MSTRF1671A,18039000301,4500
48174RMLSR28000,26163585500,1822
40216LSVLL3920K,21111012701,4284
40258MRTHN8600C,21111012703,5855
40504LXNGT1770O,21067001000,1585
55912GHRML500NE,27099000410,4890
30315PDCLR999GR,13121005300,4165
85226CRFCN6975W,04013810400,5413
75050CSMDF1175I,48439113003,2204
08901SPCTR755JE,34023005500,3618
66725SLRRYSPORT,20021958200,1901
08611MRCRGLAMBE,34021002500,7579
68801PLTTG1035W,31079001300,2904
84601PCFCS2550S,49049980500,1616
56537TTRTL1012W,27111961100,4471
38040CRFCN121IN,47097050200,3426
37210RGNTR1114V,47037019600,3666
44125ZLMNF6255H,39035192900,1897
44094KHWRK4803E,39085201200,3531
38113RGNTR1989C,47157980200,11
18103CRFCN1680E,42077005902,1689
44131SNWMT8400E,39035156102,6160
44139CRWFR29500,39035184104,1887
44143FLNCM348BI,39035155101,5628
28643SPRGL1SPRA,37009970502,3007
37401RKFND1601C,47065003100,2073
52402CDRRV4600C,19113003004,4052
27028CRWNWBETHE,37059080500,4702
13126SWGWRONEWI,36075021605,3481
29433CNDYSHWY61,45029970401,4294
29038STHCR405TE,45075011704,1092
80011SRFRC18401,08005007108,3226
32073SFTYK161IN,12019030303,2894
66002NTRLN2604I,20005081701,3786
57117DLMNF1000W,46099000100,6363
19363KYSTN121WA,42029308102,4622
60090SPCTR140EH,17031802505,6723
12415LHGHPROUTE,36039081102,2972
71275MDSTTLINCO,22061960200,3883
66044FMCCR9THMA,20045000100,2775
68008CNCRT237NO,31177050102,5322
32810RBBNS7205R,12095015103,6546
31709MCFRT1611O,13261950500,3690
44139LFRDM29500,39035184104,1887
43537SPRTN1110S,39095007104,1488
64116WLCMN1225O,29047022100,5343
60510DTPCK1500P,17089852500,6500
56352KRFTN1000E,27145010600,3960
04974SPRGSMACKS,23027042000,6111
33830TRCLR170AV,12105014501,9870
75963NTRNT2301S,48347950900,2486
75657NTRNT500IN,48315950400,2052
17038MPNCBRTE72,42075002000,2991
24551PPLDR1191V,51019030103,7788
70066NTRGY17705,22089062700,4231
68137RLCRS13840,31055007409,2383
90701FMMLD20004,06037554522,4906
39168GRGPCHIGHA,28129950301,2472
75207BCKLY1809R,48113020402,6079
44805FMYRS1101M,39005970400,3614
27253PLLCH1105S,37001020302,3974
46517LPPRT58211,18039002201,3662
97071LPPRT2701N,41047010307,6213
77535NSTLW500KE,48291701000,7682
55816SPRWD14THA,27137002000,1294
93012RCKWL5212V,06111005304,5801
01701GNZYM76NEW,25017384003,5699
55425CYPRS2401E,27053025100,3343
02895HNYWL245RA,44007018000,2869
43105HPPRB310WA,39045030300,3418
77417HDSNPHIGHW,48157675800,3511
35150SLLVN1215F,01121011501,2660
35125MLLCS1115D,01115040211,3072
12832NRTNCONESE,36115084002,3036
54552FLMBP200NO,55099970200,2679
43971WHLNG219PU,39081012300,2077
02703VTRNL10VEN,25005631200,7552
06897KNNTH84DAN,09001045400,3291
90670DPNCX8707S,06037534301,4423
13815NRWCHROUTE,36017970601,3822
29446BLCHMPOBOX,45029970800,2530
19380TRNSW1220W,42029302703,4409
47804BMSCM1350N,18167001300,2423
57201SMTHQ2601A,46029954502,4949
77587GLFST300CH,48201321402,4077
19950NNTCKRTE13,10005050303,2935
97058SDBNN3920C,41065970700,1913
43725LMCST804BY,39059977600,2919
45044SHPRD3444Y,39017011300,7038
99118CHBYN2400W,53019970100,2529
28658CMMSC1545S,37035011300,7488
28024DKNRGDUKEP,37161961102,3132
77303LMMNFJEFFE,48339693002,7133
12967KRFTNWILLI,36089492401,2167
39601GMCPCINDUS,28085950500,4742
75903TXSFN1611N,48005000400,5361
85606RZNLCHWY19,04003000203,2540
01701GNZYM51NEW,25017384003,5699
72675ZRKTMHIGHW,05129970100,2212
28110HLLYFSECRE,37179020601,5064
72204DMSTN4701A,05119001900,3934
35046WRDSC7198C,01021060300,3910
23851NNCMP33320,51093280400,3912
41016HVCDL4SAND,21117066900,4069
06483MCRBR4PROG,09009130101,5136
61866RNTLP300SH,17019010400,4498
06497RSSRB1299W,09001080700,1980
81526PBLCS4MILE,08077001800,3110
83856STMSNSMERR,16017950701,2908
83816STMSN927RI,16055000902,3099
07631CCMTL456NO,34003015402,3282
00937SSLMMLUISM,,
77541VSCPL102SA,48039664300,5059
32444TRNCX200AB,12005001301,5120
51501TRMNL2850R,19155031300,3058
04578MSNSTBIRCH,23015975500,6186
79720NCHM04806S,48227950801,4125
77511NVSNTFM291,48039661400,7187
92301NRTHW12351,06071009126,6912
30263YTSST708DY,13077170101,1957
02761JWLDC117SW,25005630302,2866
27299DXFRNOLDLI,37057061803,3524
31069CGLSN250GA,13153021402,6334
39502MSSSSINTER,28047003208,4332
78407RLQDC5880U,48355000700,4653
37404RCDNC1815E,47065001400,1879
38126FRRLL221EC,47157011402,3499
46241MLLRY4411S,18097390802,4892
43609WRGRC1878S,39095010200,3053
75042SSTTR4030F,48113018506,2771
27536BLLNCUSHWY,37181960800,1898
19720CYTCN237CH,10003015802,2276
30004MRTNK1055U,13117130602,6062
46278PRCDS6022C,18097310203,5939
85245RZNPBMILEP,04021000802,5548
80916QLTYC1635S,08041006400,7445
98072PRCDS14126,53033032319,6068
47712NSLNC701NN,18163010800,3357
87117SRFRC2050W,35001980000,4578
39429GRGPC3111H,28091950100,5611
29730MLLCN203RO,45091061301,4903
31521GRGPCGRANT,13127000409,2777
64098TNGNR20250,29165030700,3525
15521CRTVPPLEAS,42009960300,4833
27536DYLLMEXIT2,37181960100,3925
54455MPRLC505IN,55073001106,6358
92009MRCTC6195C,06073022102,7024
85034HNDYH2113E,04013117200,949
29032NWSTH1281S,45055970604,2730
50501NTDST2110P,19187000500,1523
29526NWSTHHIGHW,45051060403,3402
01453MNRLL205CR,25027709600,2428
26287KNGSFPOBOX,54093965400,2719
77507LNZBY9700B,48201343700,3860
79601TGBTS6803H,48441013200,1962
90249PBFST1700W,06037602900,4293
49829CLGRN25251,26041970800,4160
37066BCFBR400OD,47165020901,1352
02703GLNSN189EA,25005631600,4044
08505NWLTR312RI,34005704202,3015
44266DRCTC350NO,39133600901,3859
08876HYDRM35IND,34035053603,4804
65708MDMRC10DAI,29009960302,3026
68110DRKWL162N1,31055000500,3411
06457TXTCH150IN,09007541401,3333
94607SRMYR24ENG,06001401700,6121
33909CBLSD1531C,12071010203,7510
77554NWPRK2920N,48167724000,3006
28315WCRCH101EA,37125951102,6190
40324STHRN793LE,21209040209,2597
35565FRSTTHWY19,01133965800,4057
30501SMNSV1234P,13139001304,4039
23320DLBRB132YA,51550020903,2555
74631CFMCR102S2,40071001301,3575
83352RCKYM601NI,16063950100,5127
49411MPTCH62WFR,26105950200,3659
36048STHSTLOUIS,01005950300,1370
84058WLFLC1176S,49049002212,5502
52577NDNWDBOX31,19123950500,3226
18326BSTWY3870S,42089300201,4053
98660PCFCD5712N,53011041005,2732
27874CRLNWEAST1,37083931102,3151
98225NCGNN915CO,53073000600,1939
21055BLTMR9740R,24005403704,4578
29340SPRNG1206C,45021970502,4532
07660CLLHN200IN,34003046200,4390
06795BRXTNECHOL,09005360300,3271
6345WLKSDC2LAKE,29137960100,3539
82901CHVRN525SH,56037971200,2421
13815SHFFLWOODS,36017970601,3822
53024RNCRP1111C,55089640102,2909
77501MBLMN2001J,48201324102,0
4993WBRTNN126WA,26053950500,2272
5453WBRTNN9221C,55085970900,2582
7413WLSRSP64NEW,40037020101,2333
4060WCNTRX199US,21073070703,2226
93308HYDRL3237P,06029000506,2323
5447WNRLNN9GRSS,55073001103,5313
13503GNRLLFRENC,36065023400,4503
1470WDWSNM825AL,36013030600,3436
77029MVRCK32NMC,48201212400,2947
75142FLCNS12RAN,48257051100,5138
70094HYDRL21KLE,22051028200,4224
77571BYSHR13MCC,48201343700,3860
72316MVRCK4950N,05093010700,3652
77301MVRCKFM383,48339693102,6348
7763WWBCND75NMA,48361020700,4850
00680BRSTLFOREI,,
08534BRSTL311PE,34021003905,4495
1630WWBCND363SE,42121200700,1944
3500WPRCSN52MAR,01115040104,5400
3520WCNSLD18THI,01073001200,2496
74015MTRXS119WM,40131050408,2902
83605WSTRN223RD,16027021600,4258
30577FLDLFGA145,13257970402,3281
97402PTRSN2948A,41039002501,5040
7502WDNSNN22FIE,48181000901,4759
35971RMMCH38336,01049960500,5125
35601NNDST1465N,01103005101,5146
42320NNDST1TECH,21183920502,3938
46368NNDST1775W,18127050407,3541
60188BNNRS494EL,17043841210,4385
11590ZMNCX717MA,36059304202,3593
2812WCLRNT337TI,37097061603,5467
56001MCRCR1651P,27013170200,8140
56359MRTKL51RRA,27095970200,2885
74012BKRLT3000N,40143009019,3808
67301MRSNL2400W,20125950300,4083
98230LSTRC3810L,53073010410,2440
73143CPRND845SE,40109103900,3788
70404TKVLVHWY51,22105954504,2892
7976WCMRNN25STE,48135000100,3790
7573WCMRNN73NIX,40137000800,5006
9001WBTCRL114WE,06037206010,3335
54113PPLTN540PR,55087012000,6669
75001RBRNN4321A,48113013727,3790
72949SGLCR3931C,05047950201,3112
78626RBRNN215RY,48491020113,2679
55066CNTRL3965P,27049080202,4299
3384WCNSLN675LD,12097040810,3112
7600WPRGRS13CMM,48439111567,5831
02726DCLSC1RIVE,25005644200,7272
75903JWLLH117NR,48005000400,5361
49014CFNDR1146N,26025002100,1116
76230STCSWNECHW,48337950402,3415
46218NTRST3823M,18097352300,1604
60188DVSML350EK,17043841208,5048
55432MNCPR7300C,27003051101,5254
61109GRNLT1222R,17201003711,4078
80110CCLLN281SV,08005005551,3171
17236DLMRT25HAR,42055011500,5969
72450MRTNS125ST,05055480700,2092
38301WNSCR1167L,47113001401,2006
79144WNSCR1701H,48381021706,3656
61550MRTNW7CMME,17179021603,5752
77032DYNDR467WR,48201241503,2720
75041MPCRP151WA,48113018401,5222
39730WLKRM704HW,28095950800,2826
60098BRWNP11595,17111870907,2967
13088DLXCH4707D,36067011102,3906
80216KBPCL3600E,08031003501,3238
35004VLCNN3DISP,01115040110,4967
49503PRGNF1655M,26081002300,4106
38555DRBLP137DA,47035970401,4568
90058NGLSS49PAC,06037980016,222
60624CHCGT4459W,17031260400,1398
16509MRCNT1944W,42049011101,5415
16415MRCNT7626K,42049010303,6307
16502MRCNH191RA,42049002000,3293
16365GGGRN316PI,42123970800,3532
93401CBCNS4388L,06079011505,4920
48911LCTRN5858E,26065005304,3148
27591SMNSNSR230,37183054404,6927
39208SMNSN444US,28121020402,5877
66219LKCMP986LA,20091980001,18
35950WBBWH1279B,01095030702,3993
44117RGTCH23555,39035152605,5726
15055XCRLL13FRE,42125741300,3857
30122LPLGH141BL,13097080105,3235
16365NTRLC1401L,42123970900,3366
48209RVNMR641WF,26163524600,1401
53597MRSHL6MARS,55025011302,3035
44310RSSLL275NF,39153508900,4291
02852SNSCM1MACN,44009050103,5958
14620MCRWV175SC,36055003806,5321
49655NRTHR479NM,26133970200,4063
06043SYNDT201BO,09013529100,4858
62274GSMTL3764L,17145030200,7114
23237RYNLD1901R,51041100403,7006
16603VDRRT6THAV,42013011002,4301
90039CBGGY5121S,06037188100,4070
60048MTLXX153AR,17097863801,5108
39401MSSSS3W7TH,28035000900,5080
06062GMSSN1CWLE,09003420400,3021
64116XLTBX91ATL,29047022100,5343
48326TMTVP4000P,26125981400,3
55428CTSCN9210S,27053021502,3965
45377LCSLD801SC,39113115002,3994
95134CYPRS3901N,06085505014,6446
18951QKRCL201SH,42017103101,2359
71730NTHNYCPERD,05139950200,3983
02556TLDYN49EDG,25001014300,4593
42101BDCMP31WNO,21227011300,4733
47042MDSNL475ST,18137968800,3363
44060LBRND777DI,39085206500,4008
45014KCHFD41PRT,39017010909,5165
28115NGKCR119MA,37097061303,5400
35957TSTCH1685N,01095031100,5066
27709SMTML78ALE,37063980100,9
02038SMTCM19CNS,25021442201,4362
60191PHNXC555PN,17043840101,5680
64080MMTTC123N7,29037060602,4028
90011STRLT5800S,06037229410,3471
55442SCHND5905N,27053026508,4930
43130TXCNC265QU,39045031300,3187
06037RHMNDOLDBR,09003400102,4299
44236THFLD1212B,39153534000,7304
49417RMLLR14516,26139021204,3004
55303CPPRS11LUN,27003050401,3012
38242MHNNT1600P,47079969300,3175
97383PHLPS162WI,41047010701,8447
37381JMHBR1261D,47143975000,4962
60061ZBRTC333CR,17097864513,6301
99224GDRCH11135,53063014100,6984
07724WSTWR465IN,34025805100,4284
91770MRGSC2628R,06037433602,2858
35406RCTCL142IN,01125010302,4386
80002FRNTR6155W,08059010406,3080
78291CCCLB1COCA,48029130800,5220
19380ZKSCM1302G,42029302802,5267
90058KLKNF3250E,06037980016,222
51459WSTCN461ST,19027960100,3801
56302QBCRW66MAY,27009020300,3949
65349SLTRF432WL,29195090100,2409
31537FLKSTRT2BX,13049010102,3429
54758GLBLF12731,55121100100,3423
06457LQDPL79BRA,09007541401,3333
47725MTRXX15USH,18163010702,6099
36553HNTSM555HU,01129044200,3610
65536JLMMR1500M,29105960500,5627
97503BSCSC1155A,41029001301,5163
53073MLLNM1404P,55117010502,3798
64116MPRLM1208I,29047022100,5343
33054DYPLS1251N,12086000505,5441
49544RCKFR356WA,26081011502,5286
46506BRNMN42IND,18099020101,5429
22911BDGRF4251S,51003010201,5550
72543RHRND5201H,05023480301,2060
44122HXGRM23456,39035131105,3968
35007GCTMT11TTA,01117030612,2210
48017MTKPT18NCR,26125180000,2532
